央视,#genre#
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
Comedy,http://51.210.199.27/hls/stream.m3u8
Documentary,http://51.210.199.23/hls/stream.m3u8
Family,http://51.210.199.19/hls/stream.m3u8
Iranian,http://51.210.199.22/hls/stream.m3u8
Music,http://51.210.199.24/hls/stream.m3u8
Nostalgia,http://51.210.199.20/hls/stream.m3u8
韩国-KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
华文一台,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
华文六台,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
BRICS台,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
乌克兰台,https://cdn.1tvcrimea.ru/1tvcrimea.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
朝鲜新闻,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
俄罗斯台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
日本华语,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
环球频道,http://live.cgtn.com/500/prog_index.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
CNA频道,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
欧洲体育,http://europa-crtvg.flumotion.com/playlist.m3u8
欧洲华01,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39 
欧洲华02,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
欧洲华06,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe 
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
地理野生,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b800000_t64NDgwcA==.m3u8

外一,#genre#
Lifetime Movie,p3p://fccsen.dyndns.tv:29706/5a6554fa0003c32cd77bc1a751886599
VH-1,p3p://fccsen.dyndns.tv:29706/5a46716a00078e0d5ed31d3460da3911
BBC America,p3p://fccsen.dyndns.tv:29706/5a01d8fc000a4ee752e0271350321283
TBS,p3p://fccsen.dyndns.tv:29706/5b7c9a5f00076daa1a60a86359a531ea
Destination America,p3p://fccsen.dyndns.tv:29706/5a4af6c60005abb5707bfcb6077937a0
MTV US,p3p://fccsen.dyndns.tv:29706/5b7cc0d40008b4961af6e1be0e8a0491
OWN US,p3p://fccsen.dyndns.tv:29706/5f90e140000e4e52bec2c31d768f133a
FashionTV HD,p3p://108.181.20.159:71421/64577742000d1a6986e1aac95b701e8b
FashionTV HD,p3p://fccsen.dyndns.tv:29706/615276c1000841769af1921e0239571f
Fashion TV,p3p://fccsen.dyndns.tv:29706/5a43e5ea0002d22c54e2300409a71dad
GSN,p3p://fccsen.dyndns.tv:29706/5bd7adf4000e15bd7e2468267440101a
Great American,p3p://fccsen.dyndns.tv:29706/5db233aa000d382c7983c4501be10123
Freeform,p3p://fccsen.dyndns.tv:29706/5a9e1feb000d44f1b55421701c633a29
C+I US,p3p://fccsen.dyndns.tv:29706/5a02116000082b1353bc6d2b2ae931ff
Fuse,p3p://fccsen.dyndns.tv:29706/5ab3d751000ead120a2866c74cd96f23
Me TV 23,p3p://fccsen.dyndns.tv:29706/5acd60e600047cf16de99d001a3b4f7e
FYI,p3p://fccsen.dyndns.tv:29706/5b7c9957000d63fb1a5ca2a840085e1a
HGTV US,p3p://fccsen.dyndns.tv:29706/5a91ad54000253e284b4a0ae39110fc8
Cooking Channel,p3p://fccsen.dyndns.tv:29706/5a824d59000df7e648a5c80057151ed6
Food Network,p3p://fccsen.dyndns.tv:29706/59bc7e11000b47f5585946df50305dc2
Discovery Life,p3p://fccsen.dyndns.tv:29706/5b2c50dd000a1eb3e0c241e3759d22cb
DIY Network,p3p://fccsen.dyndns.tv:29706/5bd1461f0003f8b3651ecd8a078e74fc
Logo TV,p3p://fccsen.dyndns.tv:29706/5d6ec2d20002e4d972132c2d3b57367f
American Heroes,p3p://fccsen.dyndns.tv:29706/5c183b520001b64738127e491183292d
Oxygen,p3p://fccsen.dyndns.tv:29706/5c183b75000024f43813069b204240f3
TLC US,p3p://fccsen.dyndns.tv:29706/5c5e47da0000bb2c49b3714d35d04474
TV One,p3p://fccsen.dyndns.tv:29706/5d6efa6c0000349172ec5d012a1216a7
BET Her,p3p://fccsen.dyndns.tv:29706/5d8421fb00053029c58ed2714a465653
BET Jams,p3p://fccsen.dyndns.tv:29706/5d8422100000a11dc58f234e43706dda
BET Soul,p3p://fccsen.dyndns.tv:29706/5d842222000ef2dec58f6d494b17556d
Comet,p3p://fccsen.dyndns.tv:29706/5db23393000ef87479836aea17cc05a1
Cozi TV,p3p://fccsen.dyndns.tv:29706/5e31d0a0000b13126c00b2fe0cce1afd
FXM,p3p://fccsen.dyndns.tv:29706/5f5f799b000c2dcbfdc6094a128c03dd
Ginx eSports,p3p://fccsen.dyndns.tv:29706/5e43489d00057424b03d5dc406ea2a36
ION TV,p3p://fccsen.dyndns.tv:29706/5f28c3f300077a702810aa0817f10617
KBS World,p3p://fccsen.dyndns.tv:29706/5e49b05d0008623bc942a477064225a9
Daystar TV,p3p://fccsen.dyndns.tv:29706/61e0b91f000b1934c6a47c4630f946a1
NASA TV,p3p://fccsen.dyndns.tv:29706/5c509c05000ddf47144c3c9e1c834bf1
NASA 4K,p3p://fccsen.dyndns.tv:29706/5f2747090009bab62240b88a51ab7763
Travelxp HD,p3p://fccsen.dyndns.tv:29706/5ffe5fc8000b05346a78de1410167cd0
WildEarth,p3p://fccsen.dyndns.tv:29706/60ad9b300006855116f7e2477b9b5bbc
Festival 4k,p3p://108.181.20.159:71421/647c5502000692e116e32e9c46b45652
Bellator MMA,p3p://108.181.20.159:71421/644ed90f000b74d86537dd0e70232024
Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
BBC 1,p3p://fccsen.dyndns.tv:29706/5bb6bb320008c3b8fd705faa6a647667
BBC 2,p3p://fccsen.dyndns.tv:29706/5bb6bb3f00077ecefd70921f13656e23
BBC 3,p3p://fccsen.dyndns.tv:29706/59bc7fe40002bfa9586064da5fe27f17
BBC 4,p3p://fccsen.dyndns.tv:29706/59bc801000090e075861125817955ece
4 Seven,p3p://fccsen.dyndns.tv:29706/5fc8350400098fcf96e1e2fc391f40d5
ITV 1,p3p://fccsen.dyndns.tv:29706/5ef279a1000a834953fe9f820c3a1e28
ITV 2,p3p://fccsen.dyndns.tv:29706/59c67e1d00059c307f6961cb24ad3501
ITV 3,p3p://fccsen.dyndns.tv:29706/5a21d67a000d3582cfd627334c8c2ac4
ITV 4,p3p://fccsen.dyndns.tv:29706/5da515260002b0a746448df737ea317b
Channel 4,p3p://fccsen.dyndns.tv:29706/5a4fc6a30000c6fe8347f2ba7b456d3d
Channel 5,p3p://fccsen.dyndns.tv:29706/5a4fc6b8000a4344834847302d90644a
Film 4,p3p://fccsen.dyndns.tv:29706/5a4fc6f9000c7c77834945aa62c55dd2
More 4,p3p://fccsen.dyndns.tv:29706/5bf0817c000316d3df1e708d010a4787
Drama,p3p://fccsen.dyndns.tv:29706/5d9e803b00086ca32c8ee1e970232f56
Alibi,p3p://fccsen.dyndns.tv:29706/5a5028b5000ce1d084c70c1c77fb2cde
Quest,p3p://fccsen.dyndns.tv:29706/5a5028c6000d6b6e84c74ea702584daa
Gold,p3p://fccsen.dyndns.tv:29706/5a5028d80004694d84c792a90f466ae3
ITVbe,p3p://fccsen.dyndns.tv:29706/5a5028ea0009ec5d84c7da6221e13f41
Home,p3p://fccsen.dyndns.tv:29706/5da51b9e000e3265465dd5b1148d3edd
Food Network,p3p://fccsen.dyndns.tv:29706/5da51cc1000719a3466244991dfc4c94
Yesterday,p3p://fccsen.dyndns.tv:29706/5a503add0004be13850df64c4e0e7ed9
TLC UK,p3p://fccsen.dyndns.tv:29706/5da51b58000255f9465cc13749aa2c6a

外二,#genre#
Lifetime UK,p3p://fccsen.dyndns.tv:29706/5da51d28000cae794663d85f554d3f9c
E4 UK,p3p://fccsen.dyndns.tv:29706/5a5045990007b58e8537e56c043e0517
CBeebies UK,p3p://fccsen.dyndns.tv:29706/5da7ad9f000eb51e506829be07ce15df
Horror Channel,p3p://fccsen.dyndns.tv:29706/5f139cdf0007c7bcd57026d3180f7f58
Dmax UK,p3p://fccsen.dyndns.tv:29706/5da52adb0001a937469958c62dd95fa5
CBS Drama,p3p://fccsen.dyndns.tv:29706/5a4fc7240002de418349eb2c44273f82
Universal TV,p3p://fccsen.dyndns.tv:29706/5da51b6c000ae4bd465d1188038c2952
Syfy UK,p3p://fccsen.dyndns.tv:29706/5da51b86000f421b465d78362c122cfb
Comedy Central,p3p://fccsen.dyndns.tv:29706/5da51c340006f7dc46601dc851d4236e
Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5f139b730009c10dd56a997245464c2f
Discovery Channel,p3p://fccsen.dyndns.tv:29706/5da51e5f000a557b4668969f5f0b0789
Discovery Turbo,p3p://fccsen.dyndns.tv:29706/5da51d91000b4fa14665722e0fcf3b63
Discovery Science,p3p://fccsen.dyndns.tv:29706/5da51de000049fab4666a51001703d65
Crime +,p3p://fccsen.dyndns.tv:29706/5da51e07000b872046673f2d37735085
Discovery History,p3p://fccsen.dyndns.tv:29706/5da51d740009296e466500593dfb7145
National Geographic,p3p://fccsen.dyndns.tv:29706/5da51e20000e402d4667a1875cf64269
History UK,p3p://fccsen.dyndns.tv:29706/5da51e35000d80214667f35e7d2a65b4
Animal Planet,p3p://fccsen.dyndns.tv:29706/5da51e490005df2446683f8a02a66ebe
Sky Atlantic,p3p://fccsen.dyndns.tv:29706/5e937e9b000d211ee99027b522051eb7
Sky Cinema Premiere,p3p://fccsen.dyndns.tv:29706/5da5265d000124534687cc6e64863e16
Sky Cinema Hits,p3p://fccsen.dyndns.tv:29706/5da5267800053e83468836f3527a317f
Sky Cinema Greats,p3p://fccsen.dyndns.tv:29706/5da5268e0007cd5a46888d8b4a030f75
Sky Cinema Disney,p3p://fccsen.dyndns.tv:29706/5da52a23000cd03546968ce03d10436d
Sky Cinema Family,p3p://fccsen.dyndns.tv:29706/5da52a3a0009a24d4696e5e831760737
Sky Cinema Action,p3p://fccsen.dyndns.tv:29706/5da52a4e0009dc414697341634494bf0
Sky Cinema Comedy,p3p://fccsen.dyndns.tv:29706/5da52a63000a4ce64697863b55733b22
Sky Cinema Thriller,p3p://fccsen.dyndns.tv:29706/5da52a7b000755af4697e3392145116d
Romance,p3p://fccsen.dyndns.tv:29706/5da52a8c000d95ce4698273b0d2576c1
Sky Cinema Sci-Fi,p3p://fccsen.dyndns.tv:29706/5da52aa1000cd5c3469879127d5c27a1
Sky Cinema Select,p3p://fccsen.dyndns.tv:29706/5da52ab80001ccea4698d01746601c1e
MTV UK,p3p://fccsen.dyndns.tv:29706/5da51d490005ed024664578d70665406
MTV Rocks,p3p://fccsen.dyndns.tv:29706/5da7ad7100064ecc506773e725c50461
MTV Hits,p3p://fccsen.dyndns.tv:29706/63433e7100084f612f7bf55b3d3b1e49
MTV Classic,p3p://fccsen.dyndns.tv:29706/5da7ad24000a90e6506648362423296c
MTV Music,p3p://fccsen.dyndns.tv:29706/5da7acd7000496ae506519e6097a6f67
Nick UK,p3p://fccsen.dyndns.tv:29706/5da7ac6e00098796506381011c8f27e3
Nick Jr UK,p3p://fccsen.dyndns.tv:29706/5da7ac2a0001aa9d5062755e4b5e262a
Boomerang,p3p://fccsen.dyndns.tv:29706/5da7abcd00005d2a506109c006c62a60
Cartoon Network,p3p://fccsen.dyndns.tv:29706/5da7abac0005edf150608a4463c94ae2
Pop UK,p3p://fccsen.dyndns.tv:29706/5da7ab5e000f35f9505f5bf40fdb7062
Tiny Pop,p3p://fccsen.dyndns.tv:29706/5da7ab900003479f50601c3777804504
Sky Sports Racing,p3p://fccsen.dyndns.tv:29706/5da51e77000af0554668f4872a89003b
Racing TV,p3p://fccsen.dyndns.tv:29706/5da88bb300039f0c53cba50744e74fe0
ABC news  au,p3p://108.181.20.159:71421/616af6760009c76c78b2265b3bf645df
Bloomberg,p3p://fccsen.dyndns.tv:29706/5a7e6aa2000db3e039783dac0a1c0882
HBO 1 EU,p3p://fccsen.dyndns.tv:29706/5a7f5d8b0006c8863d2d1a0954875116
HBO 2 EU,p3p://fccsen.dyndns.tv:29706/5a7f5df90002ac273d2ec6ad45e61251
HBO 3 EU,p3p://fccsen.dyndns.tv:29706/5a7f5e14000964a73d2f31dd21593dab
Luxe TV,p3p://108.181.20.159:71421/6456af9600079b7483d5b18c11483d4c
DAS DE,p3p://fccsen.dyndns.tv:29706/59c69a660000e27d7fd7ddc05e8555ae
ZDF DE,p3p://fccsen.dyndns.tv:29706/59c69a4900037f0b7fd76d230a816ff2
ARTE DE,p3p://fccsen.dyndns.tv:29706/59c69acb0001841f7fd9687220d207dc
KIKA DE,p3p://fccsen.dyndns.tv:29706/59c69ae8000da9b37fd9dcd67ca10979
BR DE,p3p://fccsen.dyndns.tv:29706/59c69afb000870547fda25b87bc576f2
HR DE,p3p://fccsen.dyndns.tv:29706/59c69b28000c57137fdad6803d9c30fb
Sat. 1 DE,p3p://fccsen.dyndns.tv:29706/5f5d3bb30009e00af5043eae65d148d2
VOX DE,p3p://fccsen.dyndns.tv:29706/5f5d3b160008b486f501d9184cd37d8a
3Sat DE,p3p://fccsen.dyndns.tv:29706/59c69ab10009c4727fd904ff21773775
RTL DE,p3p://fccsen.dyndns.tv:29706/59c69a980001cec57fd8a14d3249082f
MDR DE,p3p://fccsen.dyndns.tv:29706/59c69b12000766dc7fda7f4c6c4f5db7
Sport 1 DE,p3p://fccsen.dyndns.tv:29706/59c69b4a000e211f7fdb5bc5581660db
Rai Movie,p3p://fccsen.dyndns.tv:29706/5d9bcf180006602b220af0b12c83628c
Rai Yoyo,p3p://fccsen.dyndns.tv:29706/5d9bcfc80008bfa1220da0cd4c251fbb
Rai Gulp,p3p://fccsen.dyndns.tv:29706/5d9bd044000133a9220f833f6e33072b
Rai Sport,p3p://fccsen.dyndns.tv:29706/5ce55e530004917c59631c416da147ed
Mediaset Italia,p3p://fccsen.dyndns.tv:29706/5f7674490007cbab5789312c5e2f2562
TGCom 24,p3p://fccsen.dyndns.tv:29706/5f767321000e0fe35784ae85628f3c1d
Sky Sport F1,p3p://fccsen.dyndns.tv:29706/632925030006df29c988b98b40e91993
Rai Italia,p3p://fccsen.dyndns.tv:29706/5e17f55f00015729070044dd79832d8f
Canale 5,p3p://fccsen.dyndns.tv:29706/5a5e438c00031f6fbbdfbf365aad3723
Italia 1,p3p://fccsen.dyndns.tv:29706/5a5e43a000094cd3bbe00eeb3ef504bb
Rai 1,p3p://fccsen.dyndns.tv:29706/5a5e436000002632bbdf1293798d6370
Rai 2,p3p://fccsen.dyndns.tv:29706/5a5e4370000ab56fbbdf53c726467b6a
Rai 3,p3p://fccsen.dyndns.tv:29706/5a5e4710000c985dbbed7d473bf0506f
Rai 4,p3p://fccsen.dyndns.tv:29706/5d9bd099000051af2210cf0e2c5b6ab7
Rai 5,p3p://fccsen.dyndns.tv:29706/5d9bd0ff000e04a3221260f04c1877ca
Rai Premium,p3p://fccsen.dyndns.tv:29706/5fea8ac4000ac1b41d00cea27a0317bd
Rete 4,p3p://fccsen.dyndns.tv:29706/5ce5640c0009c88a5979783666a766b6
Sky Sport MotoGP,p3p://fccsen.dyndns.tv:29706/632924680004b369c9865b8446e26c14
Sky Sport Football,p3p://fccsen.dyndns.tv:29706/6329271b000e5130c990e9333b502971
Sky Sport NBA,p3p://fccsen.dyndns.tv:29706/632927fa0008e670c9944ee718793acf
Sky Sports Golf,p3p://fccsen.dyndns.tv:29706/635b4acd000ce1ed8d6c360018c45953
TV 5 Monde,p3p://fccsen.dyndns.tv:29706/59e2372a00027fafebb4062e1f3d7af5
TF1,p3p://fccsen.dyndns.tv:29706/59c6a37d00095b957ffb61bf7a9f3466
M6,p3p://fccsen.dyndns.tv:29706/59c6cf64000d88e280a6e12e61086600
France 2,p3p://fccsen.dyndns.tv:29706/59c6a4ad0005fd9b800004645bea0b77
6TER,p3p://fccsen.dyndns.tv:29706/59c6a6510000fc1c80066bbd638739bb
W9,p3p://fccsen.dyndns.tv:29706/5baaaedb0003d171ce60400221e37b08
ARTE,p3p://fccsen.dyndns.tv:29706/59c6a69300082ec180076f653582249f
外三,#genre#
France 3,p3p://fccsen.dyndns.tv:29706/5a517b700002dd6289f2340172f37971
France 4,p3p://fccsen.dyndns.tv:29706/5a517b88000c46ed89f2942a34c436ca
France 5,p3p://fccsen.dyndns.tv:29706/5a517ba20001e22a89f2f7113cc34513
Cherie 25,p3p://fccsen.dyndns.tv:29706/5a51856e000dcc308a193f094831387f
TMC,p3p://fccsen.dyndns.tv:29706/5a518baa0001c6128a31964d642739ba
C8,p3p://fccsen.dyndns.tv:29706/5a52a27e0003f8e88e72b28a244e5f2c
NRJ 12,p3p://fccsen.dyndns.tv:29706/5a52a296000e19438e7312e20e9d7640
Guli,p3p://fccsen.dyndns.tv:29706/5a52a2aa0005fe658e735eef08f1393e
Boing,p3p://fccsen.dyndns.tv:29706/5a52a2c00009fadc8e73b5e40afa02dd
PLANETE,p3p://fccsen.dyndns.tv:29706/5f8879240008c9349dec21087a720e4d
TFX,p3p://fccsen.dyndns.tv:29706/5c460fe70007590ceb18e5c00fcb0ed0
L Equipe,p3p://fccsen.dyndns.tv:29706/5ce4954900066af15651cda541f023fc
BFM,p3p://fccsen.dyndns.tv:29706/5fc535c50004fd0f8b2cd3b328af18b1
I24 News,p3p://fccsen.dyndns.tv:29706/5a5170e800076ff389c911f013481fb8
BFM Business,p3p://fccsen.dyndns.tv:29706/5de53fad000e283540ea91a440835a22
FRANCE 24 Direct,p3p://fccsen.dyndns.tv:29706/5a7f52b400093c5c3d02c2d5213a441e
France O,p3p://fccsen.dyndns.tv:29706/5fc6e5f0000a954691c4fd1644980108
Monde Style,p3p://fccsen.dyndns.tv:29706/5c4a1634000df0cdfad1843218b64963
Decouverte,p3p://fccsen.dyndns.tv:29706/5d9f57c30002c3372fd8cbbc058420fa
Series Films,p3p://fccsen.dyndns.tv:29706/5d9f5a100008a1b22fe1c9f818b34bdd
Discovery Fr,p3p://fccsen.dyndns.tv:29706/5fce79ab0001e94aaf5e02bc0eb50c8a
AB 3,p3p://fccsen.dyndns.tv:29706/5f887b09000087579df3857574a044b3
E! France,p3p://fccsen.dyndns.tv:29706/5f887b7800030efa9df537b370b34106
RTL 9,p3p://fccsen.dyndns.tv:29706/5fce701a000075cdaf38a3f97238584b
AB 1,p3p://fccsen.dyndns.tv:29706/5fce70ca000a7343af3b56090b394cc8
Histoire,p3p://fccsen.dyndns.tv:29706/5fce78f10004c7f4af5b2ce77b140349
Piwi,p3p://fccsen.dyndns.tv:29706/605698e6000d9374c317f30e4fc57cdf
Tiji,p3p://fccsen.dyndns.tv:29706/5ff750f1000e9a904ee6e7287bf25580
Canal Cinema,p3p://fccsen.dyndns.tv:29706/5fcea9d3000318a0b01a1f45295d5ea1
Canal Decale,p3p://fccsen.dyndns.tv:29706/5fceab6400040750b0203dec67983f01
Canal Family,p3p://fccsen.dyndns.tv:29706/5fceac6700010b77b02430e110f94978
Canal Series,p3p://fccsen.dyndns.tv:29706/5fcead2b00091e70b02730940da8251e
Canal Plus,p3p://fccsen.dyndns.tv:29706/5fcec62f0004559fb088e6f97d44189f
Cine Premier,p3p://fccsen.dyndns.tv:29706/5fcec8e30009988fb093777528cd273f
Cine Classic,p3p://fccsen.dyndns.tv:29706/5fcec9730008f0ccb095a9ca11556113
Cine Emotion,p3p://fccsen.dyndns.tv:29706/5fceca01000c6176b097d55c063c1bd9
Cine Famiz,p3p://fccsen.dyndns.tv:29706/5fcecaad000e9cf4b09a75d01eb131e7
Bloomberg,p3p://fccsen.dyndns.tv:29706/61e758680001022ae082a6d70c3062b9
Zee World,p3p://fccsen.dyndns.tv:29706/614be3d6000446728143b55f3f6f422a
Star Life,p3p://fccsen.dyndns.tv:29706/614be3e8000f04b88143fe7046ef68ea
Fox HD Indian,p3p://fccsen.dyndns.tv:29706/5d66f8f4000241de53a6a0d07afd562a
Color HD,p3p://fccsen.dyndns.tv:29706/5c509c39000e0843144d07c966c97f12
SET HD,p3p://fccsen.dyndns.tv:29706/5c50d55a000cc20a152c30537e091b7f
SET SAB HD,p3p://fccsen.dyndns.tv:29706/5c50d53f000e5e5b152bc745689b1314
TLC IN,p3p://fccsen.dyndns.tv:29706/61df83ca000c37c6c1ec28920bd3457d
Sony Max HD,p3p://fccsen.dyndns.tv:29706/5c50f43e000d6d7c15a4db252fb419ec
Food Network Asia,p3p://fccsen.dyndns.tv:29706/61ed8d430002009af8c11e944a8c7167
MTV Beats,p3p://fccsen.dyndns.tv:29706/61e9e5e90001efd6ea7b66fe67665743
Zoom TV,p3p://fccsen.dyndns.tv:29706/61e9e758000b65d1ea8102fe734b70f5
BBC Earth EU,p3p://fccsen.dyndns.tv:29706/61ed8f90000b36e6f8ca1daa6314513d
CNBC Awaaz,p3p://fccsen.dyndns.tv:29706/5c59a4b20000133a37961cd816a4385b
Zee Cinema,p3p://fccsen.dyndns.tv:29706/5c4fa4b20000b67f10861d0914910d85
UTV Movies,p3p://fccsen.dyndns.tv:29706/61d64da5000f30939df0a8cc30b03142
Star Utsav,p3p://fccsen.dyndns.tv:29706/61d50bf30008b9e3990807d249f0124c
B4U Movie,p3p://fccsen.dyndns.tv:29706/5c4fa54b00008d5b108872a839db0c17
B4U Kadak,p3p://fccsen.dyndns.tv:29706/61d51d3c00099e27994b8d3870424020
UTV Action,p3p://fccsen.dyndns.tv:29706/61d64e95000cda849df451a8228c6388
Zee Bollywood,p3p://fccsen.dyndns.tv:29706/5c61c45100034c415751a2c03c607d84
Zee Action,p3p://fccsen.dyndns.tv:29706/5c61ea5a0004971f57e6363b5ae6489e
NDTV 24x7,p3p://fccsen.dyndns.tv:29706/611efa7500060f18d1d44b5d6a7740aa
NDTV 24x7,p3p://fccsen.dyndns.tv:29706/61e75e470001502ae09996053f4d7653
Indian News,p3p://fccsen.dyndns.tv:29706/61e75cad000c2018e09357322a3b2682
ABP News,p3p://fccsen.dyndns.tv:29706/61e75c53000db5cae091f81253823372
India TV,p3p://fccsen.dyndns.tv:29706/61e7590e000388aae0852fe334ae4b05
Zee News,p3p://fccsen.dyndns.tv:29706/61e75d9400019975e096dae246970f50
Zee Business,p3p://fccsen.dyndns.tv:29706/61e75bdb000a4b45e090226c5794049d
News Nation,p3p://fccsen.dyndns.tv:29706/61e75df9000b02e1e09867c52f7d642e
Times Now,p3p://fccsen.dyndns.tv:29706/61e75e850004fbdae09a891a7e723102
ET Now,p3p://fccsen.dyndns.tv:29706/5c5636d6000f1dd62a30fd51342b4171
ET Now,p3p://fccsen.dyndns.tv:29706/5d6fe9f200052cd5769401bc71e5367e
Aaj Tak,p3p://fccsen.dyndns.tv:29706/61e7565400089dd2e07a8aa05f9703cc
CNBC TV 18,p3p://fccsen.dyndns.tv:29706/5d6fe3f1000a0c1a767c8f1b021f54a3
India Today,p3p://fccsen.dyndns.tv:29706/61e75a18000594f8e0893f7d2a735434
MTV Indian,p3p://fccsen.dyndns.tv:29706/61e9e8ca000ace1aea86a8230d7c3108
MTV Live Indian,p3p://fccsen.dyndns.tv:29706/61e9e3ea000a0d31ea739cfc1edd723a
Sun News,p3p://fccsen.dyndns.tv:29706/61f0af0a000def2104fd12f1607d0e7a
Star Gold,p3p://fccsen.dyndns.tv:29706/5c61ea7c0008ff7c57e6bc2c4d7c62ae
Al Jazeera HD,p3p://fccsen.dyndns.tv:29706/61e75f22000ebc02e09cf0e15b826f36
